codigo_sku,nome_peca,fabricante,quantidade_estoque,localizacao_corredor,preco_venda
SCR-21082-A,Bateria 60Ah Fram - Fiat Uno,Fram,49,COR-15-A,89.91
SCR-24117-X,Pivô de Suspensão Bosch - Corolla,Bosch,86,COR-18-A,470.61
SCR-41225-B,Lâmpada H4 Fram - Civic,Fram,130,COR-9-B,304.07
SCR-16728-A,Cabo de Vela Fram - Fiat Uno,Fram,51,COR-10-B,715.86
SCR-88037-B,Correia Dentada Nakata - Onix,Nakata,95,COR-11-B,612.45
SCR-82525-X,Pastilha de Freio Bosch - Gol G5,Bosch,48,COR-3-C,1093.7
SCR-46654-X,Bateria 60Ah Fram - Hilux,Fram,93,COR-7-B,609.81
SCR-20015-X,Pivô de Suspensão Magneti Marelli - Corolla,Magneti Marelli,99,COR-9-B,421.28
SCR-54946-B,Pivô de Suspensão Nakata - Palio,Nakata,23,COR-20-B,405.26
SCR-66638-B,Palheta NGK - Corolla,NGK,119,COR-10-A,318.43
SCR-18826-B,Pastilha de Freio Magneti Marelli - Gol G5,Magneti Marelli,72,COR-18-A,603.67
SCR-36983-X,Bomba d'Água Fram - Gol G5,Fram,4,COR-11-A,1161.63
SCR-13273-A,Palheta Bosch - Civic,Bosch,86,COR-20-A,902.55
SCR-27215-X,Pivô de Suspensão Moura - Compass,Moura,12,COR-4-C,621.31
SCR-21193-B,Pivô de Suspensão Moura - Onix,Moura,50,COR-4-C,412.84
SCR-34958-B,Pivô de Suspensão Nakata - Gol G5,Nakata,52,COR-9-A,768.68
SCR-29233-X,Pivô de Suspensão Cofap - Hilux,Cofap,92,COR-19-A,32.14
SCR-36462-B,Bateria 60Ah Nakata - Corolla,Nakata,15,COR-20-B,598.85
SCR-22126-X,Cabo de Vela Cofap - Hilux,Cofap,87,COR-11-B,479.56
SCR-67538-A,Bateria 60Ah Fram - Compass,Fram,145,COR-6-B,639.45
SCR-71848-B,Pastilha de Freio Bosch - Civic,Bosch,147,COR-14-B,870.58
SCR-80744-X,Radiador Monroe - HB20,Monroe,117,COR-14-C,108.64
SCR-10102-B,Amortecedor Moura - Palio,Moura,93,COR-16-B,135.09
SCR-21201-B,Vela de Ignição NGK - Compass,NGK,146,COR-2-C,702.16
SCR-10105-X,Bomba d'Água Magneti Marelli - Hilux,Magneti Marelli,72,COR-10-B,523.33
SCR-35684-A,Palheta Fram - Onix,Fram,38,COR-15-C,663.55
SCR-34078-X,Amortecedor Bosch - Corolla,Bosch,82,COR-14-B,1068.84
SCR-18359-X,Vela de Ignição Magneti Marelli - Hilux,Magneti Marelli,50,COR-3-B,25.75
SCR-75174-X,Sensor de Oxigênio NGK - HB20,NGK,77,COR-19-A,972.39
SCR-97237-X,Sensor de Oxigênio Moura - HB20,Moura,1,COR-16-A,396.83
SCR-26201-X,Bomba d'Água NGK - HB20,NGK,75,COR-14-A,1101.99
SCR-85548-B,Amortecedor Nakata - Compass,Nakata,0,COR-15-C,240.22
SCR-33878-B,Lâmpada H4 Fram - Gol G5,Fram,17,COR-15-B,692.95
SCR-93903-A,Sensor de Oxigênio Moura - Fiat Uno,Moura,45,COR-8-B,756.96
SCR-39665-B,Junta Homocinética Magneti Marelli - Onix,Magneti Marelli,148,COR-14-A,224.03
SCR-31705-A,Filtro de Óleo Monroe - Fiat Uno,Monroe,59,COR-1-C,413.7
SCR-46118-A,Pastilha de Freio Nakata - Civic,Nakata,31,COR-3-B,40.22
SCR-16686-B,Cabo de Vela Magneti Marelli - Onix,Magneti Marelli,2,COR-7-B,202.57
SCR-76716-A,Bomba d'Água NGK - Gol G5,NGK,90,COR-9-B,302.2
SCR-99223-X,Amortecedor Monroe - Onix,Monroe,114,COR-19-C,176.53
SCR-14033-B,Cabo de Vela Monroe - Compass,Monroe,3,COR-15-C,943.25
SCR-94166-B,Filtro de Óleo Bosch - Corolla,Bosch,133,COR-18-C,781.94
SCR-68361-X,Sensor de Oxigênio Monroe - HB20,Monroe,73,COR-14-B,330.7
SCR-51829-X,Cabo de Vela Nakata - Compass,Nakata,79,COR-11-B,389.18
SCR-67404-X,Radiador Magneti Marelli - Compass,Magneti Marelli,41,COR-13-A,699.72
SCR-57324-A,Bomba d'Água Nakata - Compass,Nakata,11,COR-12-C,790.62
SCR-81267-B,Correia Dentada Cofap - Palio,Cofap,17,COR-7-C,459.12
SCR-91137-A,Disco de Freio Monroe - HB20,Monroe,88,COR-13-A,920.35
SCR-86899-X,Bomba d'Água Fram - Civic,Fram,115,COR-2-C,797.05
SCR-94014-X,Lâmpada H4 Moura - Hilux,Moura,97,COR-6-B,977.39
SCR-84535-A,Palheta Magneti Marelli - Civic,Magneti Marelli,92,COR-7-B,849.81
SCR-62358-A,Radiador Nakata - Corolla,Nakata,4,COR-17-C,161.73
SCR-45999-A,Radiador Moura - Gol G5,Moura,50,COR-19-B,688.42
SCR-72039-B,Bateria 60Ah NGK - Onix,NGK,106,COR-15-A,121.86
SCR-71746-A,Bateria 60Ah Fram - Fiat Uno,Fram,61,COR-9-B,229.3
SCR-78210-B,Palheta Magneti Marelli - Compass,Magneti Marelli,103,COR-6-C,807.22
SCR-54486-X,Cabo de Vela Magneti Marelli - Hilux,Magneti Marelli,65,COR-1-B,614.13
SCR-71503-X,Disco de Freio Magneti Marelli - Civic,Magneti Marelli,77,COR-17-A,837.17
SCR-91182-B,Palheta Fram - Onix,Fram,96,COR-11-A,524.7
SCR-19025-B,Lâmpada H4 Fram - Corolla,Fram,116,COR-3-C,410.94
SCR-49882-A,Palheta Nakata - Compass,Nakata,14,COR-13-C,787.41
SCR-77972-B,Vela de Ignição Cofap - Gol G5,Cofap,49,COR-8-A,876.86
SCR-51973-X,Vela de Ignição Cofap - Corolla,Cofap,27,COR-8-A,117.66
SCR-74134-A,Pivô de Suspensão NGK - Gol G5,NGK,114,COR-20-C,169.29
SCR-60250-A,Radiador Bosch - Gol G5,Bosch,39,COR-11-B,542.26
SCR-31733-B,Correia Dentada NGK - Corolla,NGK,128,COR-7-B,194.97
SCR-66410-B,Amortecedor Fram - Palio,Fram,76,COR-3-B,531.53
SCR-51625-A,Cabo de Vela NGK - Corolla,NGK,78,COR-1-B,1005.56
SCR-43787-B,Bomba d'Água Monroe - Palio,Monroe,59,COR-12-B,250.99
SCR-55648-A,Pivô de Suspensão Moura - Compass,Moura,111,COR-16-B,963.5
SCR-70932-A,Pastilha de Freio Nakata - Palio,Nakata,22,COR-6-A,391.65
SCR-90142-B,Bateria 60Ah Nakata - Hilux,Nakata,107,COR-5-A,56.97
SCR-96329-X,Filtro de Óleo Magneti Marelli - Compass,Magneti Marelli,53,COR-8-B,1181.81
SCR-69231-A,Pastilha de Freio Bosch - Onix,Bosch,15,COR-15-B,749.01
SCR-10341-A,Bomba d'Água Bosch - HB20,Bosch,88,COR-6-C,259.88
SCR-73757-X,Disco de Freio Moura - Gol G5,Moura,50,COR-10-A,345.85
SCR-82480-B,Disco de Freio Monroe - Civic,Monroe,121,COR-4-C,302.99
SCR-53979-A,Correia Dentada Cofap - HB20,Cofap,104,COR-8-C,1151.24
SCR-98248-A,Pivô de Suspensão Fram - HB20,Fram,43,COR-1-C,911.74
SCR-28307-A,Amortecedor Magneti Marelli - HB20,Magneti Marelli,118,COR-15-A,739.62
SCR-26680-X,Lâmpada H4 Fram - Civic,Fram,45,COR-5-A,642.91
SCR-32070-A,Bateria 60Ah Nakata - Onix,Nakata,116,COR-2-C,603.15
SCR-65232-X,Pivô de Suspensão Monroe - Compass,Monroe,71,COR-14-A,369.36
SCR-76694-X,Pivô de Suspensão Monroe - Compass,Monroe,75,COR-20-C,575.83
SCR-34744-A,Sensor de Oxigênio Bosch - HB20,Bosch,40,COR-9-A,91.96
SCR-72759-A,Sensor de Oxigênio NGK - HB20,NGK,101,COR-3-A,33.9
SCR-13847-B,Pastilha de Freio Bosch - Fiat Uno,Bosch,99,COR-7-B,711.14
SCR-26570-B,Cabo de Vela Cofap - HB20,Cofap,105,COR-15-A,649.73
SCR-82319-B,Amortecedor Bosch - Gol G5,Bosch,11,COR-19-C,404.28
SCR-34727-X,Palheta Nakata - HB20,Nakata,61,COR-2-C,789.74
SCR-33884-A,Bomba d'Água NGK - Civic,NGK,33,COR-15-B,111.3
SCR-41057-B,Lâmpada H4 Nakata - Compass,Nakata,21,COR-17-A,746.18
SCR-80038-B,Sensor de Oxigênio Cofap - Fiat Uno,Cofap,9,COR-17-C,445.99
SCR-37795-A,Junta Homocinética Magneti Marelli - Onix,Magneti Marelli,84,COR-16-B,262.96
SCR-83321-A,Palheta Cofap - Corolla,Cofap,92,COR-6-C,662.97
SCR-76181-B,Cabo de Vela Bosch - Compass,Bosch,129,COR-9-B,780.05
SCR-78004-A,Sensor de Oxigênio Bosch - Onix,Bosch,119,COR-16-C,268.99
SCR-76903-X,Junta Homocinética Cofap - Civic,Cofap,81,COR-20-B,1032.95
SCR-76675-A,Pivô de Suspensão NGK - Fiat Uno,NGK,99,COR-1-B,802.71
SCR-49764-X,Bomba d'Água Bosch - Onix,Bosch,80,COR-14-B,191.41
SCR-12148-B,Amortecedor Cofap - HB20,Cofap,60,COR-7-B,1037.12
SCR-10113-B,Lâmpada H4 Moura - Corolla,Moura,44,COR-4-B,1173.24
SCR-50357-X,Lâmpada H4 Cofap - Civic,Cofap,126,COR-1-C,942.08
SCR-63430-A,Bateria 60Ah Magneti Marelli - Fiat Uno,Magneti Marelli,10,COR-20-A,495.69
SCR-82223-A,Pastilha de Freio Nakata - Palio,Nakata,54,COR-10-C,685.7
SCR-69593-X,Palheta Fram - Onix,Fram,141,COR-8-A,756.36
SCR-21437-A,Vela de Ignição Moura - Compass,Moura,72,COR-15-C,959.58
SCR-29921-A,Lâmpada H4 Monroe - Civic,Monroe,35,COR-11-C,516.19
SCR-67831-A,Sensor de Oxigênio Moura - Gol G5,Moura,123,COR-7-A,97.61
SCR-11828-B,Bateria 60Ah Cofap - HB20,Cofap,128,COR-2-B,190.71
SCR-57912-A,Filtro de Óleo Fram - HB20,Fram,92,COR-12-C,137.34
SCR-71920-X,Sensor de Oxigênio Moura - Fiat Uno,Moura,137,COR-10-A,813.28
SCR-57810-X,Filtro de Óleo Fram - Onix,Fram,92,COR-7-B,138.79
SCR-27888-A,Sensor de Oxigênio Fram - Hilux,Fram,31,COR-18-A,876.28
SCR-93103-B,Pastilha de Freio Bosch - Fiat Uno,Bosch,32,COR-6-C,652.61
SCR-49692-X,Bomba d'Água Monroe - Corolla,Monroe,4,COR-9-B,17.82
SCR-40282-X,Correia Dentada Bosch - Compass,Bosch,31,COR-12-A,996.84
SCR-68842-B,Cabo de Vela Bosch - Onix,Bosch,121,COR-11-A,845.66
SCR-44972-B,Sensor de Oxigênio Fram - Civic,Fram,89,COR-3-A,676.98
SCR-85145-A,Pastilha de Freio Magneti Marelli - Palio,Magneti Marelli,37,COR-18-C,266.37
SCR-19087-X,Junta Homocinética Magneti Marelli - Compass,Magneti Marelli,7,COR-16-A,599.67
SCR-88285-A,Bateria 60Ah Moura - Hilux,Moura,85,COR-15-B,325.59
SCR-89150-X,Pastilha de Freio NGK - Hilux,NGK,76,COR-7-B,1055.79
SCR-69538-A,Lâmpada H4 Moura - Gol G5,Moura,35,COR-15-B,581.88
SCR-94578-B,Lâmpada H4 Bosch - Corolla,Bosch,58,COR-13-B,1041.63
SCR-36982-X,Radiador Fram - Compass,Fram,55,COR-12-C,524.09
SCR-48873-A,Bateria 60Ah Cofap - Gol G5,Cofap,93,COR-13-A,1029.02
SCR-26609-X,Cabo de Vela Monroe - Civic,Monroe,108,COR-5-A,80.48
SCR-59077-X,Pastilha de Freio Monroe - HB20,Monroe,125,COR-1-B,1170.17
SCR-35578-X,Palheta NGK - Fiat Uno,NGK,32,COR-4-B,1064.1
SCR-69012-B,Sensor de Oxigênio Bosch - Compass,Bosch,112,COR-13-A,766.44
SCR-76992-B,Bateria 60Ah Cofap - Corolla,Cofap,5,COR-17-A,875.99
SCR-57900-B,Lâmpada H4 Moura - Onix,Moura,34,COR-12-C,1185.3
SCR-75523-B,Correia Dentada Fram - Gol G5,Fram,73,COR-14-C,994.09
SCR-41627-X,Lâmpada H4 NGK - Corolla,NGK,130,COR-14-A,256.71
SCR-59121-X,Correia Dentada NGK - Onix,NGK,11,COR-3-C,127.03
SCR-78105-B,Filtro de Óleo Moura - Civic,Moura,94,COR-5-B,385.58
SCR-13805-A,Pastilha de Freio Magneti Marelli - Civic,Magneti Marelli,58,COR-16-A,743.08
SCR-91719-A,Pivô de Suspensão Monroe - Compass,Monroe,62,COR-15-C,481.86
SCR-71295-B,Radiador Fram - HB20,Fram,139,COR-6-B,1133.99
SCR-61070-B,Pivô de Suspensão Bosch - Fiat Uno,Bosch,44,COR-15-B,1150.12
SCR-78433-A,Pivô de Suspensão Fram - Civic,Fram,115,COR-1-B,843.95
SCR-20591-X,Radiador Bosch - Civic,Bosch,41,COR-3-A,593.17
SCR-80619-A,Palheta Nakata - Hilux,Nakata,150,COR-17-A,364.81
SCR-20272-A,Palheta Magneti Marelli - Corolla,Magneti Marelli,47,COR-7-A,79.28
SCR-77205-A,Sensor de Oxigênio Moura - Corolla,Moura,124,COR-10-C,176.87
SCR-34883-A,Palheta Fram - Gol G5,Fram,117,COR-7-C,223.7
SCR-90431-X,Vela de Ignição Fram - Fiat Uno,Fram,21,COR-16-A,740.57
SCR-52963-X,Bateria 60Ah Nakata - Palio,Nakata,61,COR-1-B,1013.16
SCR-92556-A,Disco de Freio Bosch - Civic,Bosch,88,COR-16-B,1107.28
SCR-28209-B,Cabo de Vela Moura - Hilux,Moura,60,COR-1-B,828.37
SCR-84762-A,Palheta Magneti Marelli - Compass,Magneti Marelli,42,COR-20-B,278.76
SCR-11814-X,Pastilha de Freio Monroe - Gol G5,Monroe,82,COR-1-B,192.47
SCR-93171-X,Amortecedor Monroe - Hilux,Monroe,32,COR-8-C,704.42
SCR-26962-A,Vela de Ignição Fram - HB20,Fram,72,COR-7-B,940.34
SCR-94579-B,Sensor de Oxigênio Cofap - Corolla,Cofap,96,COR-4-C,584.52
SCR-80200-X,Bomba d'Água Cofap - Gol G5,Cofap,82,COR-19-A,609.46
SCR-93591-X,Filtro de Óleo Magneti Marelli - Onix,Magneti Marelli,139,COR-16-B,409.83
SCR-81892-B,Sensor de Oxigênio Bosch - Fiat Uno,Bosch,62,COR-10-B,842.99
SCR-45078-B,Amortecedor Fram - Hilux,Fram,73,COR-6-B,567.16
SCR-57889-A,Pivô de Suspensão Nakata - Onix,Nakata,116,COR-20-A,699.47
SCR-31554-B,Pivô de Suspensão Nakata - Fiat Uno,Nakata,65,COR-4-A,628.9
SCR-25512-X,Pivô de Suspensão Magneti Marelli - Compass,Magneti Marelli,52,COR-5-B,971.51
SCR-70683-X,Palheta NGK - HB20,NGK,75,COR-17-A,801.39
SCR-24318-B,Bateria 60Ah Bosch - Corolla,Bosch,15,COR-17-C,656.58
SCR-43280-X,Junta Homocinética Fram - HB20,Fram,118,COR-13-C,212.38
SCR-38766-B,Bateria 60Ah Moura - Gol G5,Moura,8,COR-11-C,904.63
SCR-91498-X,Correia Dentada Monroe - Civic,Monroe,78,COR-3-C,336.26
SCR-73359-X,Radiador Bosch - Gol G5,Bosch,118,COR-18-A,709.2
SCR-93939-A,Pastilha de Freio Magneti Marelli - Fiat Uno,Magneti Marelli,77,COR-16-B,1127.6
SCR-28158-X,Filtro de Óleo Moura - Onix,Moura,114,COR-16-A,108.81
SCR-90978-A,Sensor de Oxigênio Monroe - Civic,Monroe,44,COR-16-C,652.09
SCR-60271-B,Amortecedor Fram - Compass,Fram,132,COR-16-A,391.54
SCR-80575-A,Amortecedor Magneti Marelli - Onix,Magneti Marelli,33,COR-5-C,1067.74
SCR-83066-B,Filtro de Óleo Nakata - Palio,Nakata,88,COR-20-A,419.97
SCR-37893-X,Filtro de Óleo Nakata - Compass,Nakata,48,COR-19-A,306.42
SCR-92777-B,Disco de Freio NGK - Civic,NGK,44,COR-20-C,1171.54
SCR-91593-B,Sensor de Oxigênio NGK - Corolla,NGK,66,COR-18-B,397.07
SCR-71711-X,Amortecedor Moura - Gol G5,Moura,86,COR-4-C,30.15
SCR-11770-B,Amortecedor Cofap - HB20,Cofap,66,COR-8-C,596.27
SCR-15959-X,Correia Dentada Cofap - Palio,Cofap,78,COR-18-A,212.79
SCR-89730-A,Amortecedor Monroe - Civic,Monroe,59,COR-18-B,246.83
SCR-11175-A,Cabo de Vela Moura - Compass,Moura,70,COR-16-A,970.49
SCR-98550-A,Bomba d'Água Fram - Compass,Fram,100,COR-17-C,951.56
SCR-19337-B,Lâmpada H4 Magneti Marelli - Palio,Magneti Marelli,127,COR-10-A,78.76
SCR-30750-B,Radiador Cofap - Onix,Cofap,128,COR-10-A,986.4
SCR-52943-A,Cabo de Vela Magneti Marelli - Hilux,Magneti Marelli,136,COR-16-B,1062.65
SCR-34477-A,Bateria 60Ah NGK - Corolla,NGK,26,COR-3-A,636.56
SCR-64007-X,Amortecedor Fram - HB20,Fram,58,COR-11-B,179.02
SCR-77935-A,Filtro de Óleo Moura - Corolla,Moura,9,COR-9-C,745.48
SCR-33865-A,Vela de Ignição NGK - Gol G5,NGK,36,COR-14-A,604.0
SCR-93537-X,Bateria 60Ah Bosch - Fiat Uno,Bosch,149,COR-17-A,943.43
SCR-98465-B,Filtro de Óleo Bosch - Corolla,Bosch,126,COR-13-C,718.21
SCR-77515-X,Vela de Ignição Monroe - Corolla,Monroe,111,COR-14-C,878.49
SCR-57329-B,Cabo de Vela Nakata - Hilux,Nakata,46,COR-4-C,133.65
SCR-67702-B,Radiador Bosch - Compass,Bosch,127,COR-11-C,1046.53
SCR-74774-X,Disco de Freio Fram - Compass,Fram,38,COR-7-A,759.69
SCR-30371-X,Junta Homocinética Moura - HB20,Moura,12,COR-6-C,614.18
SCR-66085-B,Lâmpada H4 Monroe - Palio,Monroe,51,COR-5-A,530.63
SCR-15047-A,Bateria 60Ah Bosch - Palio,Bosch,50,COR-16-A,642.09
SCR-62678-A,Correia Dentada Cofap - Onix,Cofap,42,COR-6-A,896.25
SCR-51337-B,Bateria 60Ah Magneti Marelli - Gol G5,Magneti Marelli,46,COR-17-C,1002.01
SCR-99101-A,Cabo de Vela Magneti Marelli - Compass,Magneti Marelli,119,COR-3-A,55.16
SCR-85212-X,Bateria 60Ah Cofap - Hilux,Cofap,66,COR-7-B,319.72
SCR-54151-A,Radiador Nakata - Gol G5,Nakata,51,COR-5-A,1063.72
SCR-21475-A,Amortecedor Cofap - Corolla,Cofap,145,COR-13-B,933.56
SCR-50041-A,Filtro de Óleo Monroe - Corolla,Monroe,80,COR-19-B,417.28
SCR-76158-A,Filtro de Óleo NGK - HB20,NGK,65,COR-3-B,885.52
SCR-69998-B,Pivô de Suspensão Moura - Palio,Moura,13,COR-9-C,401.85
SCR-12135-B,Filtro de Óleo Cofap - Palio,Cofap,103,COR-1-C,628.55
SCR-91855-B,Disco de Freio Nakata - Hilux,Nakata,84,COR-17-C,868.15
SCR-83779-A,Sensor de Oxigênio Moura - Onix,Moura,144,COR-2-A,735.47
SCR-53908-X,Correia Dentada Nakata - Gol G5,Nakata,106,COR-7-C,1047.88
SCR-78762-B,Filtro de Óleo Cofap - Compass,Cofap,82,COR-6-A,708.69
SCR-87478-B,Bateria 60Ah Cofap - Gol G5,Cofap,63,COR-19-C,848.92
SCR-49193-X,Bomba d'Água Monroe - HB20,Monroe,31,COR-12-B,951.92
SCR-86771-B,Bomba d'Água Bosch - Hilux,Bosch,128,COR-2-B,474.04
SCR-38141-X,Bomba d'Água Moura - Compass,Moura,128,COR-2-A,917.69
SCR-74819-B,Pastilha de Freio Magneti Marelli - Compass,Magneti Marelli,79,COR-9-A,435.92
SCR-35191-X,Amortecedor Nakata - Compass,Nakata,118,COR-7-B,530.92
SCR-61477-B,Pastilha de Freio Bosch - HB20,Bosch,127,COR-12-A,741.23
SCR-55731-B,Disco de Freio Fram - HB20,Fram,45,COR-1-B,680.83
SCR-53467-A,Lâmpada H4 Nakata - HB20,Nakata,63,COR-11-B,398.87
SCR-60552-B,Junta Homocinética Cofap - Hilux,Cofap,63,COR-14-A,478.54
SCR-50788-X,Radiador Cofap - Fiat Uno,Cofap,13,COR-12-C,971.69
SCR-88402-B,Pastilha de Freio Nakata - Palio,Nakata,63,COR-13-B,648.1
SCR-58419-A,Pastilha de Freio Nakata - Hilux,Nakata,9,COR-16-C,272.63
SCR-44553-A,Filtro de Óleo Monroe - Palio,Monroe,76,COR-9-A,535.26
SCR-12813-B,Vela de Ignição Moura - Fiat Uno,Moura,113,COR-12-A,1046.81
SCR-35313-B,Sensor de Oxigênio Bosch - Compass,Bosch,12,COR-10-C,964.19
SCR-83923-A,Lâmpada H4 Moura - Hilux,Moura,64,COR-14-B,621.07
SCR-49245-A,Cabo de Vela Cofap - Onix,Cofap,63,COR-11-A,975.87
SCR-57817-X,Sensor de Oxigênio Magneti Marelli - Onix,Magneti Marelli,116,COR-4-B,1165.55
SCR-66238-A,Filtro de Óleo Bosch - Hilux,Bosch,127,COR-13-B,658.86
SCR-33710-B,Sensor de Oxigênio Cofap - Fiat Uno,Cofap,26,COR-10-C,886.41
SCR-62921-B,Filtro de Óleo Monroe - Gol G5,Monroe,114,COR-7-C,776.02
SCR-41659-B,Lâmpada H4 Bosch - Civic,Bosch,45,COR-8-B,521.63
SCR-32506-X,Filtro de Óleo Cofap - HB20,Cofap,10,COR-17-B,980.19
SCR-22131-A,Sensor de Oxigênio Fram - Corolla,Fram,69,COR-16-B,853.45
SCR-21085-B,Sensor de Oxigênio Nakata - Gol G5,Nakata,103,COR-11-C,42.78
SCR-71889-B,Pastilha de Freio NGK - Gol G5,NGK,106,COR-9-C,319.26
SCR-52160-A,Disco de Freio Monroe - Palio,Monroe,2,COR-3-C,544.36
SCR-57667-B,Bomba d'Água Bosch - Hilux,Bosch,94,COR-1-A,936.37
SCR-27313-A,Correia Dentada Monroe - Palio,Monroe,140,COR-15-A,213.73
SCR-85646-A,Correia Dentada Nakata - Palio,Nakata,65,COR-18-A,821.52
SCR-61534-A,Radiador Bosch - HB20,Bosch,36,COR-8-C,849.48
SCR-85626-X,Palheta Bosch - Compass,Bosch,102,COR-13-A,918.36
SCR-47552-B,Radiador Monroe - Fiat Uno,Monroe,9,COR-20-C,452.24
SCR-18276-X,Correia Dentada Nakata - Hilux,Nakata,16,COR-8-C,653.33
SCR-87494-B,Cabo de Vela Cofap - Compass,Cofap,102,COR-13-A,767.31
SCR-16224-X,Vela de Ignição Cofap - Civic,Cofap,119,COR-3-B,882.4
SCR-70185-B,Filtro de Óleo Cofap - Palio,Cofap,10,COR-18-C,1068.74
SCR-65104-B,Bateria 60Ah Bosch - Compass,Bosch,138,COR-16-A,1196.53
SCR-70040-B,Correia Dentada Moura - HB20,Moura,91,COR-7-C,164.01
SCR-68328-B,Pastilha de Freio Cofap - Fiat Uno,Cofap,47,COR-3-C,1117.07
SCR-59313-X,Sensor de Oxigênio Nakata - Palio,Nakata,42,COR-11-A,671.14
SCR-45770-A,Sensor de Oxigênio Nakata - Onix,Nakata,112,COR-15-A,825.68
SCR-87580-A,Filtro de Óleo Bosch - Civic,Bosch,83,COR-10-A,818.63
SCR-35097-B,Pivô de Suspensão Monroe - Gol G5,Monroe,70,COR-11-C,798.29
SCR-15096-A,Correia Dentada Moura - Onix,Moura,12,COR-8-B,1163.18
SCR-31834-B,Bateria 60Ah Magneti Marelli - HB20,Magneti Marelli,13,COR-5-C,726.72
SCR-96508-X,Cabo de Vela Magneti Marelli - Civic,Magneti Marelli,5,COR-12-B,797.8
SCR-51643-B,Vela de Ignição Monroe - Corolla,Monroe,86,COR-12-B,1014.36
SCR-94985-B,Bomba d'Água Moura - Gol G5,Moura,80,COR-15-B,972.41
SCR-16247-A,Vela de Ignição Fram - Hilux,Fram,61,COR-8-A,29.32
SCR-71217-X,Vela de Ignição Bosch - Compass,Bosch,0,COR-17-C,712.2
SCR-10849-X,Cabo de Vela Nakata - HB20,Nakata,147,COR-5-A,286.96
SCR-18861-X,Vela de Ignição NGK - Gol G5,NGK,138,COR-3-C,728.89
SCR-72288-X,Amortecedor Fram - Gol G5,Fram,36,COR-1-A,1092.68
SCR-43418-B,Sensor de Oxigênio Magneti Marelli - Civic,Magneti Marelli,148,COR-19-A,92.23
SCR-58470-B,Pastilha de Freio Nakata - Compass,Nakata,142,COR-20-B,1013.3
SCR-43772-X,Lâmpada H4 Cofap - Compass,Cofap,39,COR-8-C,1187.29
SCR-86577-A,Correia Dentada Moura - Civic,Moura,7,COR-9-A,464.21
SCR-94185-A,Radiador NGK - Onix,NGK,109,COR-7-A,439.92
SCR-76545-A,Radiador Cofap - Fiat Uno,Cofap,31,COR-11-B,142.81
SCR-59117-X,Disco de Freio Magneti Marelli - Fiat Uno,Magneti Marelli,57,COR-2-A,1187.58
SCR-57653-X,Disco de Freio Fram - Fiat Uno,Fram,17,COR-12-A,994.59
SCR-95419-B,Amortecedor NGK - Onix,NGK,48,COR-4-B,750.99
SCR-58080-X,Cabo de Vela Nakata - Hilux,Nakata,69,COR-13-B,380.58
SCR-21524-A,Bomba d'Água Fram - Hilux,Fram,145,COR-20-C,142.25
SCR-98554-X,Pivô de Suspensão NGK - Hilux,NGK,120,COR-12-C,181.79
SCR-43876-X,Bateria 60Ah Moura - Fiat Uno,Moura,142,COR-12-B,793.27
SCR-58522-X,Vela de Ignição NGK - Civic,NGK,140,COR-1-B,94.31
SCR-50023-B,Bomba d'Água Nakata - Civic,Nakata,87,COR-16-A,1080.9
SCR-26669-A,Sensor de Oxigênio NGK - Hilux,NGK,49,COR-3-B,778.55
SCR-95849-B,Amortecedor Magneti Marelli - Hilux,Magneti Marelli,108,COR-11-C,980.5
SCR-28751-X,Pastilha de Freio Monroe - Civic,Monroe,71,COR-4-B,264.51
SCR-60572-X,Palheta Monroe - Onix,Monroe,135,COR-9-A,1097.05
SCR-97643-A,Amortecedor Moura - Gol G5,Moura,135,COR-8-B,1057.16
SCR-42379-A,Pivô de Suspensão NGK - HB20,NGK,36,COR-3-B,1152.69
SCR-32525-X,Filtro de Óleo Monroe - Palio,Monroe,105,COR-14-C,155.3
SCR-14605-X,Radiador Bosch - Fiat Uno,Bosch,65,COR-13-C,767.39
SCR-89964-A,Cabo de Vela Fram - Onix,Fram,86,COR-15-B,741.14
SCR-93013-X,Amortecedor Fram - Hilux,Fram,77,COR-10-A,1175.87
SCR-82213-B,Pastilha de Freio Moura - Compass,Moura,37,COR-7-B,1173.49
SCR-10033-B,Cabo de Vela NGK - Hilux,NGK,43,COR-8-C,208.05
SCR-95762-B,Bomba d'Água Moura - Hilux,Moura,2,COR-5-C,615.51
SCR-63203-X,Lâmpada H4 Magneti Marelli - Civic,Magneti Marelli,127,COR-15-C,1028.71
SCR-99226-X,Vela de Ignição Magneti Marelli - Onix,Magneti Marelli,129,COR-13-A,1152.21
SCR-37145-X,Junta Homocinética Cofap - Corolla,Cofap,30,COR-4-A,699.92
SCR-65230-X,Correia Dentada Cofap - Hilux,Cofap,126,COR-13-C,1079.01
SCR-28126-A,Vela de Ignição Moura - Onix,Moura,35,COR-9-C,796.3
SCR-32796-X,Lâmpada H4 Cofap - HB20,Cofap,122,COR-4-B,1136.74
SCR-80496-B,Lâmpada H4 Moura - Onix,Moura,129,COR-18-B,104.06
SCR-49233-A,Bateria 60Ah Nakata - Onix,Nakata,119,COR-20-B,891.56
SCR-15094-B,Filtro de Óleo NGK - Civic,NGK,20,COR-10-A,735.72
SCR-34843-B,Cabo de Vela Magneti Marelli - Corolla,Magneti Marelli,102,COR-8-A,619.1
SCR-26335-A,Disco de Freio Nakata - Corolla,Nakata,54,COR-7-C,1035.93
